id,municipio,tipo,establecimiento,telefono,subregion,created_at
846,La Estrella,Restaurante,Restaurante Típico La Estrella 3,3114355886,,2026-09-07 22:46:08.780756+00
847,,,,,,2026-09-07 22:46:08.780756+00
848,Medellín,Hotel,El Poblado Park,6044482525,,2026-09-07 22:46:08.780756+00
849,Medellín,Hotel,Hotel Boutique Medellín,3205465802,,2026-09-07 22:46:08.780756+00
850,Medellín,Hotel,Hotel Colonial Medellín,3119267533,,2026-09-07 22:46:08.780756+00
851,Medellín,Hotel,Hotel Dann Carlton,6044445555,,2026-09-07 22:46:08.780756+00
852,Medellín,Hotel,Hotel Dann Carlton Medellin,6044445151,,2026-09-07 22:46:08.780756+00
853,Medellín,Hotel,Hotel Diez,60431980,,2026-09-07 22:46:08.780756+00
854,Medellín,Hotel,Hotel InterContinental,60431944,,2026-09-07 22:46:08.780756+00
855,Medellín,Hotel,Hotel Plaza Medellín,3212721476,,2026-09-07 22:46:08.780756+00
856,Medellín,Hotel,Hotel Real Medellín,3011774607,,2026-09-07 22:46:08.780756+00
857,Medellín,Hotel,ibis Medellin,3502138586,,2026-09-07 22:46:08.780756+00
858,Medellín,Restaurante,Alambique,3006612294,,2026-09-07 22:46:08.780756+00
859,Medellín,Restaurante,El Cielo,3004838615,,2026-09-07 22:46:08.780756+00
860,Medellín,Restaurante,Oci.Mde,3004561234,,2026-09-07 22:46:08.780756+00
861,Medellín,Restaurante,Restaurante El Mirador de Medellín,3142834408,,2026-09-07 22:46:08.780756+00
862,Medellín,Restaurante,Restaurante La Casona de Medellín,3121906307,,2026-09-07 22:46:08.780756+00
863,Medellín,Restaurante,Restaurante Tradición de Medellín,3107988434,,2026-09-07 22:46:08.780756+00
864,,,,,,2026-09-07 22:46:08.780756+00
865,Sabaneta,Hotel,Hostería Campestre Sabaneta,30045678,,2026-09-07 22:46:08.780756+00
866,Sabaneta,Hotel,Hotel Ayenda 1243,3123456789,,2026-09-07 22:46:08.780756+00
867,Sabaneta,Hotel,Hotel Boutique Sabaneta,3214687589,,2026-09-07 22:46:08.780756+00
868,Sabaneta,Hotel,Hotel Casa Blanca,31145678,,2026-09-07 22:46:08.780756+00
869,Sabaneta,Hotel,Hotel Colonial Sabaneta,3202045282,,2026-09-07 22:46:08.780756+00
870,Sabaneta,Hotel,Hotel Plaza Sabaneta,3134175018,,2026-09-07 22:46:08.780756+00
871,Sabaneta,Hotel,Hotel Portón Sabaneta,6044481138,,2026-09-07 22:46:08.780756+00
872,Sabaneta,Hotel,Hotel Real Sabaneta,3136861744,,2026-09-07 22:46:08.780756+00
873,Sabaneta,Hotel,Hotel Sabaneta Plaza,6043015566,,2026-09-07 22:46:08.780756+00
874,Sabaneta,Restaurante,La Vaquita,6043014567,,2026-09-07 22:46:08.780756+00
875,Sabaneta,Restaurante,Restaurante Donde El Indio,3119876543,,2026-09-07 22:46:08.780756+00
876,Sabaneta,Restaurante,Restaurante El Mirador de Sabaneta,3203449035,,2026-09-07 22:46:08.780756+00
877,Sabaneta,Restaurante,Restaurante El Viejo Mango,31345678,,2026-09-07 22:46:08.780756+00
878,Sabaneta,Restaurante,Restaurante La Casona de Sabaneta,3111966183,,2026-09-07 22:46:08.780756+00
879,Sabaneta,Restaurante,Restaurante Tradición de Sabaneta,3122156388,,2026-09-07 22:46:08.780756+00
880,,,,,,2026-09-07 22:46:08.780756+00
881,Apartadó,Hotel,Hospedaje Apartadó 2,3004986688,,2026-09-07 22:46:08.780756+00
882,Apartadó,Hotel,Hospedaje Apartadó 3,3202910931,,2026-09-07 22:46:08.780756+00
883,Apartadó,Hotel,Hospedaje Apartadó 4,3134079922,,2026-09-07 22:46:08.780756+00
884,Apartadó,Hotel,Hotel Apartadó Local,60400000,,2026-09-07 22:46:08.780756+00
885,Apartadó,Hotel,Hotel La Martina Plaza,3244564747,,2026-09-07 22:46:08.780756+00
886,Apartadó,Hotel,Hotel Principal Apartadó 1,3201821902,,2026-09-07 22:46:08.780756+00
887,Apartadó,Hotel,ibis Apartadó,3208899593,,2026-09-07 22:46:08.780756+00
888,Apartadó,Restaurante,Restaurante Apartadó,30000000,,2026-09-07 22:46:08.780756+00
889,Apartadó,Restaurante,Restaurante Típico Apartadó 1,3109130895,,2026-09-07 22:46:08.780756+00
890,Apartadó,Restaurante,Restaurante Típico Apartadó 2,3127137177,,2026-09-07 22:46:08.780756+00
891,Apartadó,Restaurante,Restaurante Típico Apartadó 3,3216272658,,2026-09-07 22:46:08.780756+00
892,,,,,,2026-09-07 22:46:08.780756+00
893,Arboletes,Hotel,Hostal La Playa,31245678,,2026-09-07 22:46:08.780756+00
894,Arboletes,Hotel,Hotel Arboletes Plaza,6048201234,,2026-09-07 22:46:08.780756+00
895,Arboletes,Hotel,Hotel Boutique Arboletes,3147001231,,2026-09-07 22:46:08.780756+00
896,Arboletes,Hotel,Hotel Brisas del Mar,3112345678,,2026-09-07 22:46:08.780756+00
897,Arboletes,Hotel,Hotel Colonial Arboletes,3013764998,,2026-09-07 22:46:08.780756+00
898,Arboletes,Hotel,Hotel El Volcán,3109876543,,2026-09-07 22:46:08.780756+00
899,Arboletes,Hotel,Hotel Plaza Arboletes,3111002758,,2026-09-07 22:46:08.780756+00
900,Arboletes,Hotel,Hotel Real Arboletes,3108810068,,2026-09-07 22:46:08.780756+00
901,Arboletes,Hotel,Hotel Riviera Del Sol,3164183134,,2026-09-07 22:46:08.780756+00
902,Arboletes,Restaurante,Asados de Arboletes,3118901234,,2026-09-07 22:46:08.780756+00
903,Arboletes,Restaurante,Restaurante El Mirador de Arboletes,3146585292,,2026-09-07 22:46:08.780756+00
904,Arboletes,Restaurante,Restaurante El Pescador,3135678901,,2026-09-07 22:46:08.780756+00
905,Arboletes,Restaurante,Restaurante La Casona de Arboletes,3134249741,,2026-09-07 22:46:08.780756+00
906,Arboletes,Restaurante,Restaurante Tradición de Arboletes,3014913247,,2026-09-07 22:46:08.780756+00
907,Arboletes,Restaurante,Sabor Caribeño,3005678901,,2026-09-07 22:46:08.780756+00
908,,,,,,2026-09-07 22:46:08.780756+00
909,Carepa,Hotel,Hospedaje Carepa 2,30142334,,2026-09-07 22:46:08.780756+00
910,Carepa,Hotel,Hospedaje Carepa 3,3218920004,,2026-09-07 22:46:08.780756+00
911,Carepa,Hotel,Hospedaje Carepa 4,3201989088,,2026-09-07 22:46:08.780756+00
912,Carepa,Hotel,Hotel Carepa Local,60400000,,2026-09-07 22:46:08.780756+00
913,Carepa,Hotel,Hotel Cedros Plaza,31163081,,2026-09-07 22:46:08.780756+00
914,Carepa,Hotel,Hotel Principal Carepa 1,3205096644,,2026-09-07 22:46:08.780756+00
915,Carepa,Restaurante,Restaurante Carepa,30000000,,2026-09-07 22:46:08.780756+00
916,Carepa,Restaurante,Restaurante Típico Carepa 1,3215719244,,2026-09-07 22:46:08.780756+00
917,Carepa,Restaurante,Restaurante Típico Carepa 2,3139959572,,2026-09-07 22:46:08.780756+00
918,Carepa,Restaurante,Restaurante Típico Carepa 3,3217173303,,2026-09-07 22:46:08.780756+00
919,,,,,,2026-09-07 22:46:08.780756+00
920,Chigorodó,Hotel,Hospedaje Chigorodó 2,3134819605,,2026-09-07 22:46:08.780756+00
921,Chigorodó,Hotel,Hospedaje Chigorodó 3,3106317142,,2026-09-07 22:46:08.780756+00
922,Chigorodó,Hotel,Hospedaje Chigorodó 4,3018586228,,2026-09-07 22:46:08.780756+00
923,Chigorodó,Hotel,Hotel Chigorodó Local,60400000,,2026-09-07 22:46:08.780756+00
924,Chigorodó,Hotel,Hotel Principal Chigorodó 1,3119991839,,2026-09-07 22:46:08.780756+00
925,Chigorodó,Hotel,Hotel Vincci Chigorodó,3245796291,,2026-09-07 22:46:08.780756+00
926,Chigorodó,Restaurante,Restaurante Chigorodó,30000000,,2026-09-07 22:46:08.780756+00
927,Chigorodó,Restaurante,Restaurante Típico Chigorodó 1,3125579484,,2026-09-07 22:46:08.780756+00
928,Chigorodó,Restaurante,Restaurante Típico Chigorodó 2,3109831231,,2026-09-07 22:46:08.780756+00
929,Chigorodó,Restaurante,Restaurante Típico Chigorodó 3,3002483608,,2026-09-07 22:46:08.780756+00
930,,,,,,2026-09-07 22:46:08.780756+00
931,Murindó,Hotel,Hospedaje Murindó 2,3112566216,,2026-09-07 22:46:08.780756+00
932,Murindó,Hotel,Hospedaje Murindó 3,3117986834,,2026-09-07 22:46:08.780756+00
933,Murindó,Hotel,Hospedaje Murindó 4,3116954198,,2026-09-07 22:46:08.780756+00
934,Murindó,Hotel,Hotel Murindó Local,60400000,,2026-09-07 22:46:08.780756+00
935,Murindó,Hotel,Hotel Principal Murindó 1,3111242325,,2026-09-07 22:46:08.780756+00
936,Murindó,Restaurante,Restaurante Murindó,30000000,,2026-09-07 22:46:08.780756+00
937,Murindó,Restaurante,Restaurante Típico Murindó 1,3006009235,,2026-09-07 22:46:08.780756+00
938,Murindó,Restaurante,Restaurante Típico Murindó 2,3109788804,,2026-09-07 22:46:08.780756+00
939,Murindó,Restaurante,Restaurante Típico Murindó 3,3218607364,,2026-09-07 22:46:08.780756+00
940,,,,,,2026-09-07 22:46:08.780756+00
941,Mutatá,Hotel,Hospedaje Mutatá 2,3145826494,,2026-09-07 22:46:08.780756+00
942,Mutatá,Hotel,Hospedaje Mutatá 3,3125073052,,2026-09-07 22:46:08.780756+00
943,Mutatá,Hotel,Hospedaje Mutatá 4,30114189,,2026-09-07 22:46:08.780756+00
944,Mutatá,Hotel,Hotel Los Corales,3007621084,,2026-09-07 22:46:08.780756+00
945,Mutatá,Hotel,Hotel Mutatá Local,60400000,,2026-09-07 22:46:08.780756+00
946,Mutatá,Hotel,Hotel Principal Mutatá 1,3217456386,,2026-09-07 22:46:08.780756+00
947,Mutatá,Restaurante,Restaurante Mutatá,30000000,,2026-09-07 22:46:08.780756+00
948,Mutatá,Restaurante,Restaurante Típico Mutatá 1,3137660172,,2026-09-07 22:46:08.780756+00
949,Mutatá,Restaurante,Restaurante Típico Mutatá 2,3141002231,,2026-09-07 22:46:08.780756+00
950,Mutatá,Restaurante,Restaurante Típico Mutatá 3,3209153422,,2026-09-07 22:46:08.780756+00
951,,,,,,2026-09-07 22:46:08.780756+00
952,Necoclí,Hotel,Hostería El Caribe,6048215566,,2026-09-07 22:46:08.780756+00
953,Necoclí,Hotel,Hotel Boutique Necoclí,3122910035,,2026-09-07 22:46:08.780756+00
954,Necoclí,Hotel,Hotel Colonial Necoclí,3001242311,,2026-09-07 22:46:08.780756+00
955,Necoclí,Hotel,Hotel El Mirador,31045678,,2026-09-07 22:46:08.780756+00
956,Necoclí,Hotel,Hotel Los Delfines,3112345678,,2026-09-07 22:46:08.780756+00
957,Necoclí,Hotel,Hotel Necoclí Real,3123456789,,2026-09-07 22:46:08.780756+00
958,Necoclí,Hotel,Hotel Panther Resort,3104079172,,2026-09-07 22:46:08.780756+00
959,Necoclí,Hotel,Hotel Plaza Necoclí,3015029082,,2026-09-07 22:46:08.780756+00
960,Necoclí,Hotel,Hotel Real Necoclí,3111019987,,2026-09-07 22:46:08.780756+00
961,Necoclí,Restaurante,La Terraza del Mar,3119876543,,2026-09-07 22:46:08.780756+00
962,Necoclí,Restaurante,Mar y Tierra,30045678,,2026-09-07 22:46:08.780756+00
963,Necoclí,Restaurante,Restaurante Donde Pacho,31345678,,2026-09-07 22:46:08.780756+00
964,Necoclí,Restaurante,Restaurante El Mirador de Necoclí,3207962229,,2026-09-07 22:46:08.780756+00
965,Necoclí,Restaurante,Restaurante La Casona de Necoclí,3013920234,,2026-09-07 22:46:08.780756+00
966,Necoclí,Restaurante,Restaurante Tradición de Necoclí,3149862045,,2026-09-07 22:46:08.780756+00
967,,,,,,2026-09-07 22:46:08.780756+00
968,San Juan de Urabá,Hotel,Hospedaje San Juan de Urabá 2,3138494897,,2026-09-07 22:46:08.780756+00
969,San Juan de Urabá,Hotel,Hospedaje San Juan de Urabá 3,3001482583,,2026-09-07 22:46:08.780756+00
970,San Juan de Urabá,Hotel,Hospedaje San Juan de Urabá 4,3007866119,,2026-09-07 22:46:08.780756+00
971,San Juan de Urabá,Hotel,Hotel Principal San Juan de Urabá 1,3002841369,,2026-09-07 22:46:08.780756+00
972,San Juan de Urabá,Hotel,Hotel San Juan de Urabá Local,60400000,,2026-09-07 22:46:08.780756+00
973,San Juan de Urabá,Hotel,Punta Antioquia Hotel,3207599696,,2026-09-07 22:46:08.780756+00
974,San Juan de Urabá,Restaurante,Restaurante San Juan de Urabá,30000000,,2026-09-07 22:46:08.780756+00
975,San Juan de Urabá,Restaurante,Restaurante Típico San Juan de Urabá 1,3212173906,,2026-09-07 22:46:08.780756+00
976,San Juan de Urabá,Restaurante,Restaurante Típico San Juan de Urabá 2,3109120175,,2026-09-07 22:46:08.780756+00
977,San Juan de Urabá,Restaurante,Restaurante Típico San Juan de Urabá 3,3123000752,,2026-09-07 22:46:08.780756+00
978,,,,,,2026-09-07 22:46:08.780756+00
979,San Pedro de Urabá,Hotel,Hospedaje San Pedro de Urabá 2,3122333793,,2026-09-07 22:46:08.780756+00
980,San Pedro de Urabá,Hotel,Hospedaje San Pedro de Urabá 3,31320525,,2026-09-07 22:46:08.780756+00
981,San Pedro de Urabá,Hotel,Hospedaje San Pedro de Urabá 4,3144699573,,2026-09-07 22:46:08.780756+00
982,San Pedro de Urabá,Hotel,Hotel La Gran Manzana,3116511016,,2026-09-07 22:46:08.780756+00
983,San Pedro de Urabá,Hotel,Hotel Principal San Pedro de Urabá 1,3207574566,,2026-09-07 22:46:08.780756+00
984,San Pedro de Urabá,Hotel,Hotel San Pedro de Urabá Local,60400000,,2026-09-07 22:46:08.780756+00
985,San Pedro de Urabá,Restaurante,Restaurante San Pedro de Urabá,30000000,,2026-09-07 22:46:08.780756+00
986,San Pedro de Urabá,Restaurante,Restaurante Típico San Pedro de Urabá 1,3206676326,,2026-09-07 22:46:08.780756+00
987,San Pedro de Urabá,Restaurante,Restaurante Típico San Pedro de Urabá 2,3013611823,,2026-09-07 22:46:08.780756+00
988,San Pedro de Urabá,Restaurante,Restaurante Típico San Pedro de Urabá 3,3208213504,,2026-09-07 22:46:08.780756+00
989,,,,,,2026-09-07 22:46:08.780756+00
990,Turbo,Hotel,Hostería El Puerto,3112345678,,2026-09-07 22:46:08.780756+00
991,Turbo,Hotel,Hotel Boutique Turbo,3214429311,,2026-09-07 22:46:08.780756+00
992,Turbo,Hotel,Hotel Colonial Turbo,3218759527,,2026-09-07 22:46:08.780756+00
993,Turbo,Hotel,Hotel Oasis,3123456789,,2026-09-07 22:46:08.780756+00
994,Turbo,Hotel,Hotel Plataneras Turbo,3145561821,,2026-09-07 22:46:08.780756+00
995,Turbo,Hotel,Hotel Playa Dulce,31045678,,2026-09-07 22:46:08.780756+00
996,Turbo,Hotel,Hotel Plaza Turbo,3147108763,,2026-09-07 22:46:08.780756+00
997,Turbo,Hotel,Hotel Real Turbo,3111981318,,2026-09-07 22:46:08.780756+00
998,Turbo,Hotel,Hotel Turbo Real,6048223344,,2026-09-07 22:46:08.780756+00
999,Turbo,Restaurante,Asados del Puerto,3119876543,,2026-09-07 22:46:08.780756+00
1000,Turbo,Restaurante,El Rincón del Sabor,30045678,,2026-09-07 22:46:08.780756+00
1001,Turbo,Restaurante,Restaurante El Mirador de Turbo,3147263947,,2026-09-07 22:46:08.780756+00
1002,Turbo,Restaurante,Restaurante La Bahía,31345678,,2026-09-07 22:46:08.780756+00
1003,Turbo,Restaurante,Restaurante La Casona de Turbo,3115339097,,2026-09-07 22:46:08.780756+00
1004,Turbo,Restaurante,Restaurante Tradición de Turbo,3015173547,,2026-09-07 22:46:08.780756+00
1005,,,,,,2026-09-07 22:46:08.780756+00
1006,Vigía del Fuerte,Hotel,Hospedaje Vigía del Fuerte 2,3123782963,,2026-09-07 22:46:08.780756+00
1007,Vigía del Fuerte,Hotel,Hospedaje Vigía del Fuerte 3,3148891356,,2026-09-07 22:46:08.780756+00
1008,Vigía del Fuerte,Hotel,Hospedaje Vigía del Fuerte 4,3219688991,,2026-09-07 22:46:08.780756+00
1009,Vigía del Fuerte,Hotel,Hotel Principal Vigía del Fuerte 1,3121674243,,2026-09-07 22:46:08.780756+00
1010,Vigía del Fuerte,Hotel,Hotel Vigía del Fuerte Local,60400000,,2026-09-07 22:46:08.780756+00
1011,Vigía del Fuerte,Restaurante,Restaurante Típico Vigía del Fuerte 1,3016998815,,2026-09-07 22:46:08.780756+00
1012,Vigía del Fuerte,Restaurante,Restaurante Típico Vigía del Fuerte 2,30193973,,2026-09-07 22:46:08.780756+00
1013,Vigía del Fuerte,Restaurante,Restaurante Típico Vigía del Fuerte 3,3009188277,,2026-09-07 22:46:08.780756+00
1014,Vigía del Fuerte,Restaurante,Restaurante Vigía del Fuerte,30000000,,2026-09-07 22:46:08.780756+00
1015,,,,,,2026-09-07 22:46:08.780756+00
1016,Angostura,Hotel,Hospedaje Angostura 2,3002993794,,2026-09-07 22:46:08.780756+00
1017,Angostura,Hotel,Hospedaje Angostura 3,3011196964,,2026-09-07 22:46:08.780756+00
1018,Angostura,Hotel,Hospedaje Angostura 4,3218910426,,2026-09-07 22:46:08.780756+00
1019,Angostura,Hotel,Hotel Angostura Local,60400000,,2026-09-07 22:46:08.780756+00
1020,Angostura,Hotel,Hotel Principal Angostura 1,3011017991,,2026-09-07 22:46:08.780756+00
1021,Angostura,Restaurante,Restaurante Angostura,30000000,,2026-09-07 22:46:08.780756+00
1022,Angostura,Restaurante,Restaurante Típico Angostura 1,3117665309,,2026-09-07 22:46:08.780756+00
1023,Angostura,Restaurante,Restaurante Típico Angostura 2,3002701781,,2026-09-07 22:46:08.780756+00
1024,Angostura,Restaurante,Restaurante Típico Angostura 3,3116887256,,2026-09-07 22:46:08.780756+00
1025,,,,,,2026-09-07 22:46:08.780756+00
1026,Belmira,Hotel,Hotel Belmira Local,60400000,,2026-09-07 22:46:08.780756+00
1027,Belmira,Hotel,Hotel Boutique Belmira,3104356883,,2026-09-07 22:46:08.780756+00
1028,Belmira,Hotel,Hotel Colonial Belmira,3101438039,,2026-09-07 22:46:08.780756+00
1029,Belmira,Hotel,Hotel Plaza Belmira,31469197,,2026-09-07 22:46:08.780756+00
1030,Belmira,Hotel,Hotel Real Belmira,3001850327,,2026-09-07 22:46:08.780756+00
1031,Belmira,Hotel,Posada Turística Santa Inés,3003677292,,2026-09-07 22:46:08.780756+00
1032,Belmira,Restaurante,Restaurante Belmira,30000000,,2026-09-07 22:46:08.780756+00
1033,Belmira,Restaurante,Restaurante El Mirador de Belmira,3145942816,,2026-09-07 22:46:08.780756+00
1034,Belmira,Restaurante,Restaurante La Casona de Belmira,32123748,,2026-09-07 22:46:08.780756+00
1035,Belmira,Restaurante,Restaurante Tradición de Belmira,3014272613,,2026-09-07 22:46:08.780756+00
1036,,,,,,2026-09-07 22:46:08.780756+00
1037,Briceño,Hotel,Hospedaje Briceño 2,3211583742,,2026-09-07 22:46:08.780756+00
1038,Briceño,Hotel,Hospedaje Briceño 3,31412165,,2026-09-07 22:46:08.780756+00
1039,Briceño,Hotel,Hospedaje Briceño 4,3125877784,,2026-09-07 22:46:08.780756+00
1040,Briceño,Hotel,Hotel Briceño Local,60400000,,2026-09-07 22:46:08.780756+00
1041,Briceño,Hotel,Hotel Horizontes Briceño,3147948294,,2026-09-07 22:46:08.780756+00
1042,Briceño,Hotel,Hotel Principal Briceño 1,3216545364,,2026-09-07 22:46:08.780756+00
1043,Briceño,Restaurante,Restaurante Briceño,30000000,,2026-09-07 22:46:08.780756+00
1044,Briceño,Restaurante,Restaurante Típico Briceño 1,3203603417,,2026-09-07 22:46:08.780756+00
1045,Briceño,Restaurante,Restaurante Típico Briceño 2,3009284865,,2026-09-07 22:46:08.780756+00
1046,Briceño,Restaurante,Restaurante Típico Briceño 3,3122907371,,2026-09-07 22:46:08.780756+00
1047,,,,,,2026-09-07 22:46:08.780756+00
1048,Campamento,Hotel,Hospedaje Campamento 2,3139812985,,2026-09-07 22:46:08.780756+00
1049,Campamento,Hotel,Hospedaje Campamento 3,3009384348,,2026-09-07 22:46:08.780756+00
1050,Campamento,Hotel,Hospedaje Campamento 4,3212063759,,2026-09-07 22:46:08.780756+00
1051,Campamento,Hotel,Hotel Campamento Local,60400000,,2026-09-07 22:46:08.780756+00
1052,Campamento,Hotel,Hotel Principal Campamento 1,3219507858,,2026-09-07 22:46:08.780756+00
1053,Campamento,Hotel,Oasis Suite Hotel,3206625982,,2026-09-07 22:46:08.780756+00
1054,Campamento,Restaurante,Restaurante Campamento,30000000,,2026-09-07 22:46:08.780756+00
1055,Campamento,Restaurante,Restaurante Típico Campamento 1,3101298377,,2026-09-07 22:46:08.780756+00
1056,Campamento,Restaurante,Restaurante Típico Campamento 2,3137184468,,2026-09-07 22:46:08.780756+00
1057,Campamento,Restaurante,Restaurante Típico Campamento 3,3219088665,,2026-09-07 22:46:08.780756+00
1058,,,,,,2026-09-07 22:46:08.780756+00
1059,Carolina del Príncipe,Hotel,Hospedaje Carolina del Príncipe 2,3003301729,,2026-09-07 22:46:08.780756+00
1060,Carolina del Príncipe,Hotel,Hospedaje Carolina del Príncipe 3,3107368096,,2026-09-07 22:46:08.780756+00
1061,Carolina del Príncipe,Hotel,Hospedaje Carolina del Príncipe 4,3007343829,,2026-09-07 22:46:08.780756+00
1062,Carolina del Príncipe,Hotel,Hotel Carolina Plaza,3017209236,,2026-09-07 22:46:08.780756+00
1063,Carolina del Príncipe,Hotel,Hotel Carolina del Príncipe Local,60400000,,2026-09-07 22:46:08.780756+00
1064,Carolina del Príncipe,Hotel,Hotel Principal Carolina del Príncipe 1,31463348,,2026-09-07 22:46:08.780756+00
1065,Carolina del Príncipe,Restaurante,Restaurante Carolina del Príncipe,30000000,,2026-09-07 22:46:08.780756+00
1066,Carolina del Príncipe,Restaurante,Restaurante Típico Carolina del Príncipe 1,31421242,,2026-09-07 22:46:08.780756+00
1067,Carolina del Príncipe,Restaurante,Restaurante Típico Carolina del Príncipe 2,3016762647,,2026-09-07 22:46:08.780756+00
1068,Carolina del Príncipe,Restaurante,Restaurante Típico Carolina del Príncipe 3,3118532236,,2026-09-07 22:46:08.780756+00
1069,,,,,,2026-09-07 22:46:08.780756+00
1070,Donmatías,Hotel,Hospedaje Donmatías 2,3211846754,,2026-09-07 22:46:08.780756+00
1071,Donmatías,Hotel,Hospedaje Donmatías 3,3109103961,,2026-09-07 22:46:08.780756+00
1072,Donmatías,Hotel,Hospedaje Donmatías 4,3004603206,,2026-09-07 22:46:08.780756+00
1073,Donmatías,Hotel,Hotel Don Matías,3148908465,,2026-09-07 22:46:08.780756+00
1074,Donmatías,Hotel,Hotel Donmatías Local,60400000,,2026-09-07 22:46:08.780756+00
1075,Donmatías,Hotel,Hotel Park Plaza,30159180,,2026-09-07 22:46:08.780756+00
1076,Donmatías,Hotel,Hotel Principal Donmatías 1,3211320995,,2026-09-07 22:46:08.780756+00
1077,Donmatías,Restaurante,Restaurante Donmatías,30000000,,2026-09-07 22:46:08.780756+00
1078,Donmatías,Restaurante,Restaurante Típico Donmatías 1,3144432932,,2026-09-07 22:46:08.780756+00
1079,Donmatías,Restaurante,Restaurante Típico Donmatías 2,3129836289,,2026-09-07 22:46:08.780756+00
1080,Donmatías,Restaurante,Restaurante Típico Donmatías 3,31267146,,2026-09-07 22:46:08.780756+00
1081,,,,,,2026-09-07 22:46:08.780756+00
1082,Entrerríos,Hotel,Hospedaje Entrerríos 2,3015823229,,2026-09-07 22:46:08.780756+00
1083,Entrerríos,Hotel,Hospedaje Entrerríos 3,3135719122,,2026-09-07 22:46:08.780756+00
1084,Entrerríos,Hotel,Hospedaje Entrerríos 4,3126359309,,2026-09-07 22:46:08.780756+00
1085,Entrerríos,Hotel,Hotel Entrerríos Local,60400000,,2026-09-07 22:46:08.780756+00
1086,Entrerríos,Hotel,Hotel Principal Entrerríos 1,3205231125,,2026-09-07 22:46:08.780756+00
1087,Entrerríos,Hotel,Hotel Villalobos,31173299,,2026-09-07 22:46:08.780756+00
1088,Entrerríos,Hotel,Hotel y Restaurante Capilla del Río,3116095168,,2026-09-07 22:46:08.780756+00
1089,Entrerríos,Restaurante,Restaurante Entrerríos,30000000,,2026-09-07 22:46:08.780756+00
1090,Entrerríos,Restaurante,Restaurante Típico Entrerríos 1,3217083067,,2026-09-07 22:46:08.780756+00
1091,Entrerríos,Restaurante,Restaurante Típico Entrerríos 2,3145983411,,2026-09-07 22:46:08.780756+00
1092,Entrerríos,Restaurante,Restaurante Típico Entrerríos 3,3116679341,,2026-09-07 22:46:08.780756+00
1093,,,,,,2026-09-07 22:46:08.780756+00
1094,Guadalupe,Hotel,Hospedaje Guadalupe 2,3134038999,,2026-09-07 22:46:08.780756+00
1095,Guadalupe,Hotel,Hospedaje Guadalupe 3,3219556787,,2026-09-07 22:46:08.780756+00
1096,Guadalupe,Hotel,Hospedaje Guadalupe 4,32057245,,2026-09-07 22:46:08.780756+00
1097,Guadalupe,Hotel,Hotel Guadalupe Local,60400000,,2026-09-07 22:46:08.780756+00
1098,Guadalupe,Hotel,Hotel Principal Guadalupe 1,3017568118,,2026-09-07 22:46:08.780756+00
1099,Guadalupe,Hotel,Hotel Real,3246643086,,2026-09-07 22:46:08.780756+00
1100,Guadalupe,Restaurante,Restaurante Guadalupe,30000000,,2026-09-07 22:46:08.780756+00
1101,Guadalupe,Restaurante,Restaurante Típico Guadalupe 1,3006688438,,2026-09-07 22:46:08.780756+00
1102,Guadalupe,Restaurante,Restaurante Típico Guadalupe 2,3019423816,,2026-09-07 22:46:08.780756+00
1103,Guadalupe,Restaurante,Restaurante Típico Guadalupe 3,3105318481,,2026-09-07 22:46:08.780756+00
1104,,,,,,2026-09-07 22:46:08.780756+00
1105,Gómez Plata,Hotel,Hospedaje Gómez Plata 2,3103105704,,2026-09-07 22:46:08.780756+00
1106,Gómez Plata,Hotel,Hospedaje Gómez Plata 3,3104617245,,2026-09-07 22:46:08.780756+00
1107,Gómez Plata,Hotel,Hospedaje Gómez Plata 4,3121531709,,2026-09-07 22:46:08.780756+00
1108,Gómez Plata,Hotel,Hotel Gómez Plata Local,60400000,,2026-09-07 22:46:08.780756+00
1109,Gómez Plata,Hotel,Hotel Principal Gómez Plata 1,3015872236,,2026-09-07 22:46:08.780756+00
1110,Gómez Plata,Hotel,eMeGé Glamping & E-coworking,3134242858,,2026-09-07 22:46:08.780756+00
1111,Gómez Plata,Restaurante,Restaurante Gómez Plata,30000000,,2026-09-07 22:46:08.780756+00
1112,Gómez Plata,Restaurante,Restaurante Típico Gómez Plata 1,3149751065,,2026-09-07 22:46:08.780756+00
1113,Gómez Plata,Restaurante,Restaurante Típico Gómez Plata 2,3202097087,,2026-09-07 22:46:08.780756+00
1114,Gómez Plata,Restaurante,Restaurante Típico Gómez Plata 3,3143242347,,2026-09-07 22:46:08.780756+00
1115,,,,,,2026-09-07 22:46:08.780756+00
1116,Ituango,Hotel,Hospedaje Ituango 2,3013111817,,2026-09-07 22:46:08.780756+00
1117,Ituango,Hotel,Hospedaje Ituango 3,3216646127,,2026-09-07 22:46:08.780756+00
1118,Ituango,Hotel,Hospedaje Ituango 4,3218248009,,2026-09-07 22:46:08.780756+00
1119,Ituango,Hotel,Hostal Ituango Colonial,3123456789,,2026-09-07 22:46:08.780756+00
1120,Ituango,Hotel,Hotel El Viajero,3112345678,,2026-09-07 22:46:08.780756+00
1121,Ituango,Hotel,Hotel Principal Ituango 1,3141593848,,2026-09-07 22:46:08.780756+00
1122,Ituango,Hotel,Hotel Turístico Ituango,31045678,,2026-09-07 22:46:08.780756+00
1123,Ituango,Hotel,Panorama Suites Hotel,3226436683,,2026-09-07 22:46:08.780756+00
